fire_id,canonical_url,archive_year,updated_date,last_updated_by
5ce45b6c-81b5-422c-9078-8c68dd872c8a,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,2021,2021-03-24T18:30:00Z,jrkim2
5ce45b6c-81b5-422c-9078-8c68dd872c8a,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,2021,2021-03-24T18:30:00Z,jrkim2
0537a175-8fe9-4f5f-b56f-77848fa195f4,/incidents/2013/8/14/cloverdale-fire/,2021,2021-03-24T18:30:00Z,jrkim2
c6cfeed9-55bb-4fdb-8a52-e4d947dba721,/incidents/2013/7/28/flume-fire/,2021,2021-03-24T18:30:00Z,jrkim2
d489b45e-dcba-4eaa-8bb5-6a23255562da,/incidents/2013/6/20/mount-fire/,2021,2021-03-24T18:30:00Z,jrkim2
a60e315c-23d5-4ba4-869c-5c1e22a25e7a,/incidents/2013/5/20/cherry-fire/,2021,2021-03-24T18:30:00Z,jrkim2
720f1d0a-81b7-4a00-85db-be3d9587ea3e,/incidents/2013/11/23/dam-fire/,2021,2021-03-24T18:30:00Z,jrkim2
23d84ebe-9c31-4e3c-b0ad-b23aa510abeb,/incidents/2013/12/30/refuse-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2b300dd5-4474-4b8a-9b4c-3a3014afe27d,/incidents/2013/7/19/gilman-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3ddf82b4-0631-4148-807e-181277adeca5,/incidents/2013/5/12/ranger-fire/,2021,2021-03-24T18:30:00Z,jrkim2
7d4f107b-66a9-43d2-819d-ec855c2947bf,/incidents/2013/8/3/orleans-complex/,2021,2021-03-24T18:30:00Z,jrkim2
befb9d5c-c0ea-48b8-8589-2586be0275af,/incidents/2013/6/9/hathaway-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3df6ecf7-f095-483d-b1c4-2dc969d61261,/incidents/2014/9/13/king-fire/,2021,2021-03-24T18:30:00Z,jrkim2
550c60e9-6b15-4e64-bf4b-9bd5d1cb359d,/incidents/2014/8/2/july-complex/,2021,2021-03-24T18:30:00Z,jrkim2
045a1a18-72e4-4579-b64c-f34b33a1031b,/incidents/2014/7/30/bald-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3b2609f0-b3a2-493c-bf66-c5b5f64409f8,/incidents/2014/7/30/oregon-gulch-fire-part-of-the-beaver-complex/,2021,2021-03-24T18:30:00Z,jrkim2
30702a48-f9b0-44c3-8ddb-acc837bc6a34,/incidents/2014/7/30/beaver-fire/,2021,2021-03-24T18:30:00Z,jrkim2
60ea04ec-5f5e-4a49-8fbc-fa50c17a1199,/incidents/2014/7/31/eiler-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2a3d56c7-2ba7-4f83-8e69-7ae9bab18b71,/incidents/2014/5/15/pulgas-fire/,2021,2021-03-24T18:30:00Z,jrkim2
61c14593-8614-4365-afa7-264fcaa6ea2a,/incidents/2014/7/28/french-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e3b7143d-6faa-4962-9fe5-c2d1559c5d20,/incidents/2014/7/30/day-fire/,2021,2021-03-24T18:30:00Z,jrkim2
3a1fab73-882a-478c-b289-504497db4d64,/incidents/2014/7/11/bully-fire/,2021,2021-03-24T18:30:00Z,jrkim2
7c6a9617-1c79-4b4d-9833-e76532f59103,/incidents/2014/7/30/lodge-lightning-complex/,2021,2021-03-24T18:30:00Z,jrkim2
756d8f5b-bc05-4741-a5a3-3b20ca21906d,/incidents/2014/7/4/monticello-fire/,2021,2021-03-24T18:30:00Z,jrkim2
9d3fb01e-c29e-436a-82f8-c110a0b35179,/incidents/2014/7/30/coffee-fire/,2021,2021-03-24T18:30:00Z,jrkim2
59a31adf-4f31-4bf6-a6c6-fe62d2d2587f,/incidents/2014/7/31/little-deer-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2b35bd0d-169f-4a81-835b-13bf527031a6,/incidents/2014/5/14/tomahawk-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e54fa953-24b9-4581-86f3-9931fdf3ca5e,/incidents/2014/6/19/stoney-fire/,2021,2021-03-24T18:30:00Z,jrkim2
8bc9d00d-5f81-4a73-b14f-8145890c8d50,/incidents/2014/8/16/meadow-fire/,2021,2021-03-24T18:30:00Z,jrkim2
